year,week,max_price,min_price,avg_price,link,date,hits,keyword,geo,time,gprop,category,weight,SVI
2009,1,122.14794921875,104.59660339355469,113.31298637390137,2009-01,2009-01-04,0,2454,TW,2009-01-01 2013-12-31,web,0,0,0
2009,10,141.83395385742188,138.51341247558594,140.41085510253907,2009-03,2009-03-08,0,2454,TW,2009-01-01 2013-12-31,web,0,36,0
2009,11,147.2891082763672,143.7313690185547,145.29678344726562,2009-03,2009-03-15,0,2454,TW,2009-01-01 2013-12-31,web,0,36,0
2009,12,161.04556274414062,142.7826690673828,149.66090393066406,2009-03,2009-03-22,0,2454,TW,2009-01-01 2013-12-31,web,0,36,0
2009,13,158.1993865966797,148.71217346191406,152.98141479492188,2009-03,2009-03-29,0,2454,TW,2009-01-01 2013-12-31,web,0,36,0
2009,14,152.0326690673828,139.2249298095703,146.1980407714844,2009-04,2009-04-05,0,2454,TW,2009-01-01 2013-12-31,web,0,46,0
2009,15,153.45578002929688,146.57757568359375,149.47115783691407,2009-04,2009-04-12,0,2454,TW,2009-01-01 2013-12-31,web,0,46,0
2009,16,153.21861267089844,147.52626037597656,150.32501220703125,2009-04,2009-04-19,0,2454,TW,2009-01-01 2013-12-31,web,0,46,0
2009,17,155.5904083251953,147.52626037597656,151.2262939453125,2009-04,2009-04-26,0,2454,TW,2009-01-01 2013-12-31,web,0,46,0
2009,18,192.11622619628906,163.4173583984375,179.3084716796875,2009-05,2009-05-03,0,2454,TW,2009-01-01 2013-12-31,web,0,51,0
2009,19,189.98159790039062,180.49436950683594,185.9969512939453,2009-05,2009-05-10,0,2454,TW,2009-01-01 2013-12-31,web,0,51,0
2009,2,125.23130798339844,115.26972961425781,118.96973571777343,2009-01,2009-01-11,0,2454,TW,2009-01-01 2013-12-31,web,0,0,0
2009,20,191.16746520996094,180.7315216064453,185.6174530029297,2009-05,2009-05-17,0,2454,TW,2009-01-01 2013-12-31,web,0,51,0
2009,21,197.57139587402344,187.37258911132812,191.2149230957031,2009-05,2009-05-24,0,2454,TW,2009-01-01 2013-12-31,web,0,51,0
2009,22,193.53929138183594,193.0648956298828,193.22302754720053,2009-05,2009-05-31,0,2454,TW,2009-01-01 2013-12-31,web,0,51,0
2009,23,193.0648956298828,181.2058868408203,187.46745910644532,2009-06,2009-06-07,0,2454,TW,2009-01-01 2013-12-31,web,0,64,0
2009,24,184.52642822265625,166.5006866455078,174.7071502685547,2009-06,2009-06-14,0,2454,TW,2009-01-01 2013-12-31,web,0,64,0
2009,25,183.34056091308594,174.56480407714844,179.26101684570312,2009-06,2009-06-21,76,2454,TW,2009-01-01 2013-12-31,web,0,64,48.64
2009,26,189.27003479003906,180.49436950683594,185.28541564941406,2009-06,2009-06-28,0,2454,TW,2009-01-01 2013-12-31,web,0,64,0
2009,27,211.09063720703125,192.3533935546875,200.13290100097657,2009-07,2009-07-05,0,2454,TW,2009-01-01 2013-12-31,web,0,70,0
2009,28,211.5650177001953,201.84059143066406,206.67908630371093,2009-07,2009-07-12,0,2454,TW,2009-01-01 2013-12-31,web,0,70,0
2009,29,221.79270935058594,212.27658081054688,218.36831359863282,2009-07,2009-07-19,62,2454,TW,2009-01-01 2013-12-31,web,0,70,43.4
2009,3,118.59027099609375,111.4748306274414,114.74793090820313,2009-01,2009-01-18,0,2454,TW,2009-01-01 2013-12-31,web,0,0,0
2009,30,234.30528259277344,216.149658203125,223.6572723388672,2009-07,2009-07-26,0,2454,TW,2009-01-01 2013-12-31,web,0,70,0
2009,31,237.4947967529297,222.28334045410156,231.36114196777345,2009-08,2009-08-02,0,2454,TW,2009-01-01 2013-12-31,web,0,61,0
2009,32,245.34584045410156,232.09716796875,239.45753784179686,2009-08,2009-08-09,0,2454,TW,2009-01-01 2013-12-31,web,0,61,0
2009,33,244.85511779785156,231.60647583007812,236.36617736816407,2009-08,2009-08-16,54,2454,TW,2009-01-01 2013-12-31,web,0,61,32.94
2009,34,234.05996704101562,224.24612426757812,228.12258911132812,2009-08,2009-08-23,0,2454,TW,2009-01-01 2013-12-31,web,0,61,0
2009,35,250.7434844970703,226.94491577148438,238.42709045410157,2009-08,2009-08-30,0,2454,TW,2009-01-01 2013-12-31,web,0,61,0
2009,36,259.5758972167969,242.89239501953125,251.9210998535156,2009-09,2009-09-06,63,2454,TW,2009-01-01 2013-12-31,web,0,71,44.73
2009,37,250.2527618408203,241.4202880859375,246.32723388671874,2009-09,2009-09-13,0,2454,TW,2009-01-01 2013-12-31,web,0,71,0
2009,38,252.7062530517578,245.83657836914062,249.07512512207032,2009-09,2009-09-20,0,2454,TW,2009-01-01 2013-12-31,web,0,71,0
2009,39,263.0107421875,248.7806854248047,253.00062866210936,2009-09,2009-09-27,0,2454,TW,2009-01-01 2013-12-31,web,0,71,0
2009,40,263.0107421875,251.72482299804688,258.20195922851565,2009-10,2009-10-04,0,2454,TW,2009-01-01 2013-12-31,web,0,63,0
2009,41,249.2713623046875,240.684326171875,245.98374633789064,2009-10,2009-10-11,0,2454,TW,2009-01-01 2013-12-31,web,0,63,0
2009,42,258.5945739746094,251.23419189453125,254.47272338867188,2009-10,2009-10-18,71,2454,TW,2009-01-01 2013-12-31,web,0,63,44.73
2009,43,242.15635681152344,229.15301513671875,233.22574768066406,2009-10,2009-10-25,64,2454,TW,2009-01-01 2013-12-31,web,0,63,40.32
2009,44,240.1935577392578,228.17161560058594,235.28665466308593,2009-11,2009-11-01,0,2454,TW,2009-01-01 2013-12-31,web,0,54,0
2009,45,252.7062530517578,234.30528259277344,241.46937866210936,2009-11,2009-11-08,46,2454,TW,2009-01-01 2013-12-31,web,0,54,24.84
2009,46,255.15968322753906,247.79933166503906,250.3509033203125,2009-11,2009-11-15,0,2454,TW,2009-01-01 2013-12-31,web,0,54,0
2009,47,259.5758972167969,250.7434844970703,255.15968322753906,2009-11,2009-11-22,0,2454,TW,2009-01-01 2013-12-31,web,0,54,0
2009,48,253.68756103515625,247.30859375,250.0564727783203,2009-11,2009-11-29,0,2454,TW,2009-01-01 2013-12-31,web,0,54,0
2009,49,260.5572814941406,246.8179168701172,254.8652770996094,2009-12,2009-12-06,0,2454,TW,2009-01-01 2013-12-31,web,0,48,0
2009,5,119.53897857666016,116.69279479980469,118.27401479085286,2009-02,2009-02-01,58,2454,TW,2009-01-01 2013-12-31,web,0,45,26.1
2009,50,257.61309814453125,254.17828369140625,256.2391876220703,2009-12,2009-12-13,0,2454,TW,2009-01-01 2013-12-31,web,0,48,0
2009,51,264.9735107421875,259.0852355957031,261.1461242675781,2009-12,2009-12-20,0,2454,TW,2009-01-01 2013-12-31,web,0,48,0
2009,52,272.3338928222656,265.9549255371094,268.1139282226562,2009-12,2009-12-27,0,2454,TW,2009-01-01 2013-12-31,web,0,48,0
2009,6,134.24417114257812,116.69279479980469,126.41720275878906,2009-02,2009-02-08,0,2454,TW,2009-01-01 2013-12-31,web,0,45,0
2009,7,138.03907775878906,129.26339721679688,133.95956115722657,2009-02,2009-02-15,0,2454,TW,2009-01-01 2013-12-31,web,0,45,0
2009,8,138.51341247558594,133.29544067382812,136.94802551269532,2009-02,2009-02-22,0,2454,TW,2009-01-01 2013-12-31,web,0,45,0
2009,9,144.20574951171875,138.03907775878906,140.6006072998047,2009-03,2009-03-01,0,2454,TW,2009-01-01 2013-12-31,web,0,36,0
2010,1,282.147705078125,275.2780456542969,278.59020233154297,2010-01,2010-01-03,0,2454,TW,2009-01-01 2013-12-31,web,0,48,0
2010,10,267.9176940917969,249.76206970214844,260.3610382080078,2010-03,2010-03-07,0,2454,TW,2009-01-01 2013-12-31,web,0,42,0
2010,11,268.40838623046875,260.06658935546875,263.7958679199219,2010-03,2010-03-14,0,2454,TW,2009-01-01 2013-12-31,web,0,42,0
2010,12,264.4828186035156,254.6689453125,259.3796051025391,2010-03,2010-03-21,41,2454,TW,2009-01-01 2013-12-31,web,0,42,17.22
2010,13,277.73150634765625,269.8804016113281,273.31528930664064,2010-03,2010-03-28,0,2454,TW,2009-01-01 2013-12-31,web,0,42,0
2010,14,279.6942443847656,269.8804016113281,275.6460418701172,2010-04,2010-04-04,0,2454,TW,2009-01-01 2013-12-31,web,0,46,0
2010,15,273.3152770996094,266.9362487792969,270.4692749023437,2010-04,2010-04-11,43,2454,TW,2009-01-01 2013-12-31,web,0,46,19.78
2010,16,274.787353515625,257.61309814453125,266.1511657714844,2010-04,2010-04-18,0,2454,TW,2009-01-01 2013-12-31,web,0,46,0
2010,17,284.1104736328125,269.8804016113281,278.41844482421874,2010-04,2010-04-25,42,2454,TW,2009-01-01 2013-12-31,web,0,46,19.32
2010,18,264.9735107421875,257.1224060058594,262.1274780273437,2010-05,2010-05-02,0,2454,TW,2009-01-01 2013-12-31,web,0,45,0
2010,19,261.5387268066406,256.1410827636719,258.59453735351565,2010-05,2010-05-09,0,2454,TW,2009-01-01 2013-12-31,web,0,45,0
2010,2,281.16632080078125,268.40838623046875,273.4134216308594,2010-01,2010-01-10,0,2454,TW,2009-01-01 2013-12-31,web,0,48,0
2010,20,257.61309814453125,246.8179168701172,253.09876708984376,2010-05,2010-05-16,0,2454,TW,2009-01-01 2013-12-31,web,0,45,0
2010,21,250.7434844970703,241.1750030517578,245.2967956542969,2010-05,2010-05-23,0,2454,TW,2009-01-01 2013-12-31,web,0,45,0
2010,22,262.5199890136719,252.21554565429688,255.55221557617188,2010-05,2010-05-30,39,2454,TW,2009-01-01 2013-12-31,web,0,45,17.55
2010,23,258.5945739746094,252.7062530517578,254.4727294921875,2010-06,2010-06-06,0,2454,TW,2009-01-01 2013-12-31,web,0,53,0
2010,24,255.6503448486328,245.83657836914062,252.09284210205078,2010-06,2010-06-13,0,2454,TW,2009-01-01 2013-12-31,web,0,53,0
2010,25,248.7806854248047,243.383056640625,246.817919921875,2010-06,2010-06-20,54,2454,TW,2009-01-01 2013-12-31,web,0,53,28.62
2010,26,236.5133819580078,216.88568115234375,226.0616485595703,2010-06,2010-06-27,65,2454,TW,2009-01-01 2013-12-31,web,0,53,34.45
2010,27,222.77403259277344,208.78932189941406,217.91618957519532,2010-07,2010-07-04,66,2454,TW,2009-01-01 2013-12-31,web,0,75,49.5
2010,28,233.07859802246094,226.94491577148438,229.64373168945312,2010-07,2010-07-11,47,2454,TW,2009-01-01 2013-12-31,web,0,75,35.25
2010,29,230.13436889648438,222.28334045410156,227.28838806152345,2010-07,2010-07-18,42,2454,TW,2009-01-01 2013-12-31,web,0,75,31.5
2010,3,287.54534912109375,269.8804016113281,281.26447143554685,2010-01,2010-01-17,44,2454,TW,2009-01-01 2013-12-31,web,0,48,21.12
2010,30,237.00408935546875,225.6220703125,232.46621398925782,2010-07,2010-07-25,0,2454,TW,2009-01-01 2013-12-31,web,0,75,0
2010,31,231.69854736328125,227.47140502929688,230.2190368652344,2010-08,2010-08-01,69,2454,TW,2009-01-01 2013-12-31,web,0,73,50.37
2010,32,244.64405822753906,234.8688201904297,240.36410217285157,2010-08,2010-08-08,47,2454,TW,2009-01-01 2013-12-31,web,0,73,34.31
2010,33,243.0588836669922,240.94528198242188,242.10778198242187,2010-08,2010-08-15,49,2454,TW,2009-01-01 2013-12-31,web,0,73,35.77
2010,34,239.3601531982422,227.7356414794922,234.2876220703125,2010-08,2010-08-22,0,2454,TW,2009-01-01 2013-12-31,web,0,73,0
2010,35,235.133056640625,230.11334228515625,231.53998413085938,2010-08,2010-08-29,46,2454,TW,2009-01-01 2013-12-31,web,0,73,33.58
2010,36,252.04148864746094,243.8514862060547,248.6069549560547,2010-09,2010-09-05,0,2454,TW,2009-01-01 2013-12-31,web,0,57,0
2010,37,256.2685852050781,250.9846954345703,252.88689575195312,2010-09,2010-09-12,0,2454,TW,2009-01-01 2013-12-31,web,0,57,0
2010,38,252.8340606689453,245.7008056640625,249.5316276550293,2010-09,2010-09-19,50,2454,TW,2009-01-01 2013-12-31,web,0,57,28.5
2010,39,240.1527557373047,231.96266174316406,236.77104797363282,2010-09,2010-09-26,50,2454,TW,2009-01-01 2013-12-31,web,0,57,28.5
2010,4,258.1037902832031,253.19688415527344,256.1410614013672,2010-01,2010-01-24,0,2454,TW,2009-01-01 2013-12-31,web,0,48,0
2010,40,237.24661254882812,217.9604034423828,223.98404846191406,2010-10,2010-10-03,67,2454,TW,2009-01-01 2013-12-31,web,0,85,56.95
2010,41,216.639404296875,211.8839569091797,214.52586975097657,2010-10,2010-10-10,0,2454,TW,2009-01-01 2013-12-31,web,0,85,0
2010,42,207.39263916015625,198.67422485351562,203.5353973388672,2010-10,2010-10-17,58,2454,TW,2009-01-01 2013-12-31,web,0,85,49.3
2010,43,208.7135772705078,202.3729248046875,205.96597595214843,2010-10,2010-10-24,54,2454,TW,2009-01-01 2013-12-31,web,0,85,45.9
2010,44,212.41229248046875,203.4296875,207.23409729003907,2010-10,2010-10-31,100,2454,TW,2009-01-01 2013-12-31,web,0,85,85
2010,45,209.24200439453125,201.316162109375,203.58823852539064,2010-11,2010-11-07,54,2454,TW,2009-01-01 2013-12-31,web,0,100,54
2010,46,203.4296875,199.7310028076172,201.47467651367188,2010-11,2010-11-14,0,2454,TW,2009-01-01 2013-12-31,web,0,100,0
2010,47,211.3555450439453,202.10879516601562,208.66077880859376,2010-11,2010-11-21,45,2454,TW,2009-01-01 2013-12-31,web,0,100,45
2010,48,210.2987823486328,206.33583068847656,208.1852020263672,2010-11,2010-11-28,52,2454,TW,2009-01-01 2013-12-31,web,0,100,52
2010,49,225.0937042236328,221.65914916992188,223.56134948730468,2010-12,2010-12-05,73,2454,TW,2009-01-01 2013-12-31,web,0,90,65.7
2010,5,255.15968322753906,244.36447143554688,249.95836181640624,2010-01,2010-01-31,0,2454,TW,2009-01-01 2013-12-31,web,0,48,0
2010,50,227.7356414794922,220.86654663085938,224.61812438964844,2010-12,2010-12-12,35,2454,TW,2009-01-01 2013-12-31,web,0,90,31.5
2010,51,229.32077026367188,226.4146728515625,227.8412841796875,2010-12,2010-12-19,57,2454,TW,2009-01-01 2013-12-31,web,0,90,51.3
2010,52,223.77272033691406,215.31845092773438,218.54163513183593,2010-12,2010-12-26,60,2454,TW,2009-01-01 2013-12-31,web,0,90,54
2010,6,254.17828369140625,248.29005432128906,251.11150360107422,2010-02,2010-02-07,0,2454,TW,2009-01-01 2013-12-31,web,0,44,0
2010,8,262.0293273925781,248.7806854248047,257.3677864074707,2010-02,2010-02-21,0,2454,TW,2009-01-01 2013-12-31,web,0,44,0
2010,9,257.61309814453125,247.79933166503906,253.00062866210936,2010-02,2010-02-28,0,2454,TW,2009-01-01 2013-12-31,web,0,44,0
2011,1,221.92332458496094,206.07167053222656,217.06214904785156,2011-01,2011-01-02,58,2454,TW,2009-01-01 2013-12-31,web,0,69,40.02
2011,10,183.87933349609375,175.4250946044922,180.6033203125,2011-03,2011-03-06,49,2454,TW,2009-01-01 2013-12-31,web,0,77,37.73
2011,11,183.08676147460938,168.2918701171875,176.8517639160156,2011-03,2011-03-13,66,2454,TW,2009-01-01 2013-12-31,web,0,77,50.82
2011,12,183.87933349609375,180.1806182861328,182.02997131347655,2011-03,2011-03-20,32,2454,TW,2009-01-01 2013-12-31,web,0,77,24.64
2011,13,181.23741149902344,177.27450561523438,179.440869140625,2011-03,2011-03-27,31,2454,TW,2009-01-01 2013-12-31,web,0,77,23.87
2011,14,185.46450805664062,184.67189025878906,185.02417500813803,2011-04,2011-04-03,30,2454,TW,2009-01-01 2013-12-31,web,0,58,17.4
2011,15,187.04966735839844,177.53868103027344,182.02995910644532,2011-04,2011-04-10,38,2454,TW,2009-01-01 2013-12-31,web,0,58,22.04
2011,16,169.0844268798828,162.74375915527344,165.12151489257812,2011-04,2011-04-17,33,2454,TW,2009-01-01 2013-12-31,web,0,58,19.14
2011,17,169.34861755371094,161.4228057861328,165.91409606933593,2011-04,2011-04-24,47,2454,TW,2009-01-01 2013-12-31,web,0,58,27.26
2011,18,183.6151123046875,178.3312530517578,181.83181381225586,2011-05,2011-05-01,54,2454,TW,2009-01-01 2013-12-31,web,0,73,39.42
2011,19,190.22000122070312,184.93612670898438,186.78545532226562,2011-05,2011-05-08,47,2454,TW,2009-01-01 2013-12-31,web,0,73,34.31
2011,2,219.28140258789062,203.4296875,212.88787536621095,2011-01,2011-01-09,59,2454,TW,2009-01-01 2013-12-31,web,0,69,40.71
2011,20,182.55836486816406,168.02760314941406,176.27051696777343,2011-05,2011-05-15,37,2454,TW,2009-01-01 2013-12-31,web,0,73,27.01
2011,21,165.91409301757812,162.47959899902344,163.90622253417968,2011-05,2011-05-22,45,2454,TW,2009-01-01 2013-12-31,web,0,73,32.85
2011,22,174.36831665039062,167.49925231933594,169.8241760253906,2011-05,2011-05-29,40,2454,TW,2009-01-01 2013-12-31,web,0,73,29.2
2011,23,166.9709014892578,161.68698120117188,164.85733032226562,2011-06,2011-06-05,24,2454,TW,2009-01-01 2013-12-31,web,0,56,13.44
2011,24,160.63023376464844,157.1956787109375,159.46776733398437,2011-06,2011-06-12,34,2454,TW,2009-01-01 2013-12-31,web,0,56,19.04
2011,25,169.61282348632812,155.8747100830078,164.5402862548828,2011-06,2011-06-19,44,2454,TW,2009-01-01 2013-12-31,web,0,56,24.64
2011,26,167.49925231933594,163.27215576171875,165.12152099609375,2011-06,2011-06-26,38,2454,TW,2009-01-01 2013-12-31,web,0,56,21.28
2011,27,165.91409301757812,160.89439392089844,163.3018585205078,2011-07,2011-07-03,42,2454,TW,2009-01-01 2013-12-31,web,0,85,35.7
2011,28,155.52178955078125,139.6868438720703,147.60431823730468,2011-07,2011-07-10,77,2454,TW,2009-01-01 2013-12-31,web,0,85,65.45
2011,29,156.65286254882812,141.948974609375,150.48854370117186,2011-07,2011-07-17,47,2454,TW,2009-01-01 2013-12-31,web,0,85,39.95
2011,3,212.1481170654297,208.97779846191406,210.5629638671875,2011-01,2011-01-16,37,2454,TW,2009-01-01 2013-12-31,web,0,69,25.53
2011,30,158.91497802734375,146.1905059814453,153.0334442138672,2011-07,2011-07-24,55,2454,TW,2009-01-01 2013-12-31,web,0,85,46.75
2011,31,146.1905059814453,126.67957305908203,138.7254409790039,2011-07,2011-07-31,37,2454,TW,2009-01-01 2013-12-31,web,0,85,31.45
2011,32,149.30091857910156,130.63827514648438,141.94896545410157,2011-08,2011-08-07,64,2454,TW,2009-01-01 2013-12-31,web,0,80,51.2
2011,33,150.7147674560547,142.51451110839844,146.02081909179688,2011-08,2011-08-14,41,2454,TW,2009-01-01 2013-12-31,web,0,80,32.8
2011,34,165.41860961914062,152.12860107421875,157.72736511230468,2011-08,2011-08-21,55,2454,TW,2009-01-01 2013-12-31,web,0,80,44
2011,35,165.98416137695312,163.4392547607422,164.4572265625,2011-08,2011-08-28,40,2454,TW,2009-01-01 2013-12-31,web,0,80,32
2011,36,161.1771240234375,154.9562530517578,159.19776916503906,2011-09,2011-09-04,44,2454,TW,2009-01-01 2013-12-31,web,0,78,34.32
2011,37,175.8810272216797,158.06668090820312,165.48932647705078,2011-09,2011-09-11,39,2454,TW,2009-01-01 2013-12-31,web,0,78,30.42
2011,38,196.80575561523438,175.03271484375,186.28683166503907,2011-09,2011-09-18,69,2454,TW,2009-01-01 2013-12-31,web,0,78,53.82
2011,39,190.86766052246094,173.05332946777344,184.59022521972656,2011-09,2011-09-25,61,2454,TW,2009-01-01 2013-12-31,web,0,78,47.58
2011,4,214.52587890625,208.18521118164062,210.61581115722657,2011-01,2011-01-23,34,2454,TW,2009-01-01 2013-12-31,web,0,69,23.46
2011,40,186.62611389160156,175.59823608398438,183.34603271484374,2011-10,2011-10-02,39,2454,TW,2009-01-01 2013-12-31,web,0,58,22.62
2011,41,190.30213928222656,180.97079467773438,186.83823013305664,2011-10,2011-10-09,38,2454,TW,2009-01-01 2013-12-31,web,0,58,22.04
2011,42,191.7159423828125,184.64678955078125,187.92688903808593,2011-10,2011-10-16,37,2454,TW,2009-01-01 2013-12-31,web,0,58,21.46
2011,43,194.54360961914062,183.2329559326172,189.11449279785157,2011-10,2011-10-23,40,2454,TW,2009-01-01 2013-12-31,web,0,58,23.2
2011,44,184.36399841308594,175.8810272216797,180.46181945800782,2011-10,2011-10-30,33,2454,TW,2009-01-01 2013-12-31,web,0,58,19.14
2011,45,179.8397216796875,175.03271484375,178.08658447265626,2011-11,2011-11-06,24,2454,TW,2009-01-01 2013-12-31,web,0,55,13.2
2011,46,181.53631591796875,173.05332946777344,176.2768798828125,2011-11,2011-11-13,24,2454,TW,2009-01-01 2013-12-31,web,0,55,13.2
2011,47,170.22564697265625,154.6735076904297,160.72470397949218,2011-11,2011-11-20,42,2454,TW,2009-01-01 2013-12-31,web,0,55,23.1
2011,48,163.4392547607422,158.06668090820312,160.555029296875,2011-11,2011-11-27,40,2454,TW,2009-01-01 2013-12-31,web,0,55,22
2011,49,158.63221740722656,145.3421630859375,149.64024047851564,2011-12,2011-12-04,27,2454,TW,2009-01-01 2013-12-31,web,0,38,10.26
2011,50,152.12860107421875,144.2111053466797,148.05674743652344,2011-12,2011-12-11,17,2454,TW,2009-01-01 2013-12-31,web,0,38,6.46
2011,51,159.19776916503906,137.70745849609375,148.4526123046875,2011-12,2011-12-18,17,2454,TW,2009-01-01 2013-12-31,web,0,38,6.46
2011,52,158.91497802734375,155.80455017089844,157.27492980957032,2011-12,2011-12-25,26,2454,TW,2009-01-01 2013-12-31,web,0,38,9.88
